628	723
630	1231
631	732
632	864
633	686
635	1192
639	863
640	844
642	1100
643	692
645	1099
648	1013
649	816
650	1121
651	951
653	1161
656	1042
658	935
659	739
665	1172
669	687
671	1293
672	1180
681	976
683	1186
684	1335
690	1169
692	1043
693	1239
694	1262
697	710
700	1315
703	1144
708	1187
709	1188
710	1313
711	1283
712	781
714	977
716	859
721	1331
723	1194
724	1220
726	1123
730	1037
732	1128
733	921
736	757
740	780
741	1117
744	1315
746	1313
748	920
749	1250
755	1125
771	1104
772	1114
773	791
775	1333
778	874
779	1279
781	1295
784	853
785	814
786	932
787	818
788	1104
789	1049
792	987
794	1005
796	1183
797	819
800	926
802	1022
803	1018
805	897
807	874
809	1211
811	971
812	853
813	862
814	908
815	1130
816	1280
819	1003
820	1232
822	1196
823	992
824	1017
826	1247
827	875
829	978
832	1098
833	1246
834	1215
835	843
836	1237
837	858
838	989
840	1269
842	878
843	1290
846	951
847	888
849	891
852	1131
855	1328
859	1320
863	910
865	1169
867	1022
870	924
871	1120
873	1223
875	1030
877	1030
879	985
880	1080
881	1226
882	956
884	1061
888	1072
890	1148
893	1337
894	1168
907	1150
910	984
911	1164
912	1036
916	1001
917	1076
918	977
920	1249
921	1103
922	1051
925	1075
927	1255
928	1021
930	1115
931	968
933	1234
942	948
943	1040
944	1104
946	1117
949	1128
951	1336
952	1188
953	1053
954	1244
957	1199
958	1262
960	1119
964	1279
965	1063
968	1162
969	1126
970	1195
971	979
974	1053
976	1193
978	1066
979	996
981	1255
986	1299
993	1189
995	1223
996	1017
997	1145
998	1086
999	1333
1000	1080
1002	1080
1003	1077
1006	1213
1008	1152
1009	1275
1010	1214
1011	1140
1016	1208
1020	1109
1021	1266
1022	1089
1024	1098
1025	1054
1027	1133
1029	1045
1030	1336
1032	1161
1034	1247
1036	1161
1038	1076
1041	1259
1044	1093
1046	1209
1049	1211
1051	1213
1054	1230
1055	1128
1056	1095
1058	1077
1061	1195
1062	1173
1066	1270
1067	1135
1068	1119
1069	1277
1071	1194
1072	1180
1073	1239
1077	1143
1079	1131
1080	1184
1081	1094
1082	1216
1084	1183
1085	1239
1086	1100
1089	1179
1092	1108
1093	1320
1096	1243
1097	1153
1098	1112
1099	1128
1100	1201
1101	1330
1103	1138
1106	1279
1108	1193
1109	1186
1110	1150
1111	1219
1112	1299
1116	1304
1117	1307
1120	1296
1121	1261
1123	1173
1124	1156
1127	1139
1129	1193
1130	1223
1131	1140
1132	1147
1133	1182
1134	1306
1136	1190
1137	1233
1140	1237
1142	1175
1143	1293
1146	1187
1147	1338
1149	1294
1152	1259
1154	1156
1155	1293
1156	1181
1160	1294
1162	1286
1167	1213
1170	1208
1171	1264
1172	1334
1176	1177
1178	1304
1179	1321
1184	1322
1188	1224
1189	1299
1191	1203
1192	1195
1193	1236
1195	1226
1196	1258
1197	1274
1203	1322
1209	1225
1210	1284
1212	1268
1213	1326
1217	1320
1218	1283
1221	1288
1222	1282
1223	1321
1226	1318
1227	1263
1230	1325
1233	1271
1236	1249
1238	1301
1239	1294
1241	1260
1242	1332
1243	1280
1246	1258
1248	1286
1250	1267
1251	1294
1252	1253
1254	1256
1256	1337
1261	1278
1262	1278
1273	1278
1274	1300
1277	1301
1278	1303
1280	1321
1282	1285
1285	1298
1287	1302
1288	1314
1289	1303
1291	1299
1293	1311
1298	1333
1299	1327
1300	1334
1302	1326
1306	1320
1312	1336
1313	1336
1314	1330
1315	1325
1319	1339
1320	1337
1324	1326
1327	1331
1328	1338
1329	1336
1330	1339
1331	1332
1333	1335
1334	1336
1336	1337
1338	1340
