4628	7234
5410	7234
6531	7236
4826	7237
798	7239
6859	7239
807	7241
6311	7242
943	7243
5451	7243
5346	7251
1367	7254
2364	7256
4447	7257
2933	7258
4640	7260
6665	7264
71	7265
6138	7267
6070	7268
4436	7269
6324	7274
6403	7279
6689	7283
1381	7286
1529	7287
5138	7288
7277	7289
6138	7291
3569	7293
6376	7294
6764	7294
7061	7295
2759	7299
3725	7299
3438	7300
2459	7304
6077	7307
5656	7310
4791	7311
1703	7312
5295	7313
6103	7313
346	7315
1089	7317
3962	7318
2897	7319
7265	7320
50	7324
823	7324
7208	7327
5578	7338
5843	7340
5115	7341
6040	7341
5724	7342
2751	7343
6792	7344
6141	7345
6020	7346
5441	7347
5405	7351
6566	7351
4806	7356
6951	7359
4557	7364
2450	7365
6823	7366
5063	7370
995	7375
1279	7376
7162	7377
5864	7378
1470	7379
3651	7381
1793	7382
2494	7382
3154	7384
1898	7388
5935	7390
304	7394
5353	7396
957	7401
5465	7402
3844	7403
515	7407
4990	7410
6706	7411
5001	7412
6941	7413
362	7414
5305	7415
2845	7418
3931	7421
955	7423
354	7424
4546	7425
5766	7426
5584	7428
6481	7430
3909	7431
6336	7431
153	7434
732	7434
3304	7434
3474	7435
1056	7436
5479	7436
5534	7436
4461	7438
6203	7447
6970	7447
2191	7453
6055	7454
6832	7455
6675	7458
4646	7459
5675	7459
6212	7460
7328	7461
1767	7462
5531	7464
542	7468
4005	7468
3258	7472
5671	7475
5760	7476
6139	7476
4767	7478
5919	7482
7085	7482
452	7488
4614	7492
5161	7493
6996	7495
5655	7497
6445	7499
5851	7503
5909	7504
6892	7504
2522	7505
2450	7507
5580	7514
2070	7517
6109	7517
6975	7517
4820	7522
5699	7524
3361	7527
32	7529
5330	7530
1244	7534
5568	7534
3173	7537
4549	7542
2920	7543
2484	7546
6448	7546
4957	7552
5701	7555
6875	7556
5662	7558
5680	7558
5954	7564
3246	7569
4080	7569
7245	7569
7423	7570
4785	7572
7048	7572
7511	7572
6620	7573
6980	7575
7473	7575
852	7576
4893	7576
5731	7581
7530	7583
5646	7584
2647	7586
266	7587
5874	7590
2338	7591
6602	7591
4193	7592
4905	7593
5137	7593
7306	7593
6209	7594
7264	7595
6868	7596
1552	7601
2447	7601
5807	7601
5117	7603
5481	7605
6561	7606
6671	7606
4941	7608
6609	7608
7005	7610
6846	7616
6937	7619
492	7622
6912	7627
2377	7629
4954	7629
7538	7629
5611	7635
3478	7636
3880	7638
5584	7639
2979	7640
4432	7640
5087	7640
5907	7640
5896	7641
7309	7641
235	7645
703	7646
6971	7652
3387	7653
4724	7654
7002	7654
4296	7655
6759	7657
5320	7658
5466	7660
5117	7665
3910	7667
7162	7667
7601	7676
3296	7679
6280	7680
6238	7681
7211	7683
3320	7684
4863	7684
5890	7684
4346	7689
5786	7689
3081	7690
3744	7693
7401	7693
7478	7694
1285	7695
3569	7700
6093	7700
2259	7707
7546	7707
3136	7708
6214	7709
4087	7710
7335	7714
7518	7715
4769	7718
5780	7720
6202	7726
4478	7728
2351	7729
7555	7729
6669	7734
1791	7738
5904	7739
1799	7741
71	7743
6191	7744
5775	7746
3085	7749
7035	7750
6299	7752
994	7753
6909	7753
6712	7754
3337	7755
3220	7757
7502	7757
1755	7758
4527	7758
6108	7758
2547	7761
719	7764
422	7770
6394	7770
6990	7770
7008	7772
7182	7773
359	7774
3663	7775
4310	7775
5278	7775
2262	7776
7468	7777
6033	7787
6563	7788
4954	7790
6208	7791
2254	7792
7659	7793
6727	7797
2777	7798
3826	7809
7045	7809
7680	7811
1554	7812
5816	7813
6392	7815
7513	7815
7045	7816
4826	7817
7176	7817
5864	7819
1873	7820
3341	7821
6943	7821
7023	7822
6940	7823
4408	7824
4572	7826
6458	7826
2171	7828
7144	7832
6627	7834
1480	7836
6847	7839
2198	7840
581	7841
2559	7841
3302	7844
5453	7849
5776	7852
1015	7855
2034	7857
4934	7864
6294	7864
1905	7867
1603	7868
3922	7869
296	7870
2105	7871
6935	7871
5778	7875
5087	7881
2095	7883
3072	7883
6162	7883
5641	7886
7488	7886
3682	7890
4017	7892
1363	7893
5541	7893
7888	7893
2169	7896
3364	7896
3484	7896
6788	7898
831	7899
3473	7903
3959	7904
7316	7905
4594	7906
5902	7908
1897	7909
2551	7911
6965	7912
1706	7913
2191	7914
7037	7919
4848	7921
3078	7922
1962	7924
5871	7926
7211	7926
362	7927
2498	7929
7406	7929
7666	7933
5499	7950
4639	7952
7943	7957
4121	7958
6486	7958
7903	7958
278	7959
7467	7959
5171	7964
7897	7967
7546	7969
7043	7970
7751	7972
5332	7973
3530	7976
6665	7976
3407	7977
7683	7977
4351	7981
4435	7981
4861	7982
1458	7983
5586	7988
501	7991
46	7994
4561	7995
7670	7996
3493	7999
4161	8003
6364	8003
7828	8004
7825	8010
7560	8013
3635	8018
323	8019
6958	8019
631	8020
3620	8020
5182	8020
2930	8022
2472	8023
6974	8025
7599	8033
4725	8035
3418	8037
5091	8038
7513	8038
7571	8039
4389	8041
5725	8045
6162	8046
7112	8049
7547	8049
2271	8051
56	8053
6598	8053
6533	8056
4081	8059
5858	8061
8035	8061
5434	8064
7247	8070
7480	8071
2146	8073
4330	8074
863	8077
7615	8079
4639	8080
3057	8083
7579	8083
6334	8086
7987	8086
7329	8087
4571	8088
5752	8089
6205	8092
6805	8092
4173	8093
7115	8095
7766	8098
2909	8100
2784	8102
3619	8102
6283	8102
246	8103
3327	8103
6311	8103
3559	8104
4893	8104
7955	8107
1911	8108
5988	8108
6108	8108
7150	8109
490	8112
3866	8113
1175	8116
6643	8117
5839	8118
7550	8119
7661	8121
2719	8123
5614	8124
6146	8125
8015	8128
8047	8128
411	8131
1678	8131
7735	8131
3672	8132
6242	8132
8081	8132
6545	8133
3988	8135
1951	8137
153	8138
1525	8139
6090	8140
5883	8142
6976	8144
7040	8144
5029	8148
2332	8149
7741	8152
6465	8154
404	8155
5681	8155
4448	8160
2024	8165
2265	8166
7757	8167
5584	8169
6051	8169
7260	8169
2778	8171
7849	8171
5753	8172
7208	8173
1940	8175
7946	8176
5434	8177
4951	8183
7776	8185
6562	8186
7190	8186
3900	8188
8017	8188
3292	8189
7202	8191
66	8192
7223	8193
5273	8196
2849	8202
3814	8202
5931	8202
7808	8202
7019	8204
4465	8206
3202	8209
4964	8209
7647	8211
4203	8212
7659	8212
8079	8213
4905	8214
4095	8217
8150	8219
4504	8222
4956	8222
5040	8228
3644	8230
7882	8235
4434	8239
2200	8240
7383	8241
2316	8242
6292	8249
5183	8254
5216	8254
7986	8254
6220	8255
8065	8255
8109	8255
1554	8256
7374	8259
1891	8261
7071	8261
6265	8262
6813	8265
5450	8266
1823	8273
6341	8277
837	8279
2476	8282
3265	8283
4683	8283
3095	8285
7378	8287
3363	8290
6268	8291
7979	8291
6662	8294
8234	8294
4184	8296
3275	8297
979	8298
7473	8298
3677	8299
7412	8302
7836	8304
7030	8307
7123	8307
5882	8308
2315	8309
7655	8309
7807	8311
7563	8312
6617	8313
6769	8313
6974	8313
7572	8313
7359	8316
7556	8316
5781	8318
3015	8321
3459	8321
2912	8322
4518	8323
7090	8323
7932	8323
3057	8324
5576	8324
2524	8326
8012	8326
3389	8329
6621	8330
1218	8333
3949	8336
4881	8336
6885	8336
6998	8336
4063	8337
4107	8340
4060	8341
2728	8342
2632	8343
7358	8344
965	8347
7837	8347
5623	8348
7497	8348
8267	8352
1634	8353
6486	8354
3837	8355
4035	8356
7820	8357
6095	8360
7431	8360
8027	8362
5950	8365
6016	8365
5957	8367
7310	8370
1418	8375
7381	8375
7430	8375
8084	8377
1117	8378
6588	8378
6837	8380
2805	8386
6317	8391
2095	8393
2353	8394
6978	8394
6481	8395
1340	8396
6859	8396
4098	8397
8134	8397
8029	8398
6044	8399
7166	8400
7451	8400
3111	8401
7658	8403
5295	8404
7829	8406
6413	8407
7867	8410
6438	8411
4723	8413
2074	8414
2394	8415
8030	8417
8088	8419
7377	8421
4926	8422
8193	8422
691	8426
7609	8428
4234	8429
2429	8431
1448	8432
8339	8435
5914	8437
5990	8438
766	8442
5154	8444
3492	8448
5229	8448
604	8450
1973	8451
6702	8452
996	8454
3593	8454
7765	8454
8288	8454
4869	8455
3628	8456
7984	8456
8120	8456
3845	8458
7620	8459
6271	8461
7691	8465
5983	8466
6182	8466
7824	8466
3970	8468
8353	8469
3297	8470
5628	8470
2586	8471
7397	8474
1729	8475
5420	8476
2672	8477
7976	8478
4149	8479
5055	8480
2413	8481
2172	8483
6574	8483
3020	8484
4987	8488
8419	8488
8042	8494
1579	8497
8402	8497
3562	8500
6180	8502
592	8504
4303	8504
1205	8506
7165	8506
1637	8507
3146	8507
5667	8509
2516	8510
2506	8512
6963	8513
7838	8513
8377	8513
6442	8515
5714	8516
5714	8516
7470	8516
7292	8517
6635	8520
4840	8521
1439	8522
4283	8522
4446	8522
1553	8523
7306	8525
8418	8525
2705	8527
5610	8527
8151	8527
8133	8529
8516	8530
4558	8531
4875	8531
8336	8531
8087	8532
7448	8534
8064	8534
8083	8536
7643	8537
7702	8537
8372	8539
7424	8540
1880	8541
2074	8542
5620	8542
7368	8545
7708	8545
8187	8547
5764	8550
4095	8554
7296	8554
8236	8555
5526	8558
4555	8563
6091	8564
8430	8565
1048	8567
1280	8568
8170	8568
8431	8568
996	8569
3999	8569
7264	8571
7398	8571
8417	8571
5867	8573
4442	8576
4244	8579
8195	8582
8267	8582
8497	8585
313	8586
4298	8588
6245	8592
4852	8595
701	8597
2363	8597
6751	8597
5717	8599
1748	8604
1633	8606
7684	8608
3584	8609
7464	8610
7969	8610
4196	8614
7508	8615
8472	8616
5063	8617
5508	8617
3754	8618
4535	8619
7237	8620
1763	8621
7040	8621
6700	8623
5369	8625
6353	8627
8560	8628
8351	8634
2969	8636
399	8641
6620	8643
2443	8644
2998	8644
4752	8644
5112	8645
6373	8645
284	8650
8623	8651
3497	8652
6724	8652
2158	8654
5008	8655
7880	8655
8045	8656
396	8657
4901	8658
8508	8658
521	8659
2567	8660
4646	8661
5950	8661
5109	8662
7357	8665
6821	8666
6979	8666
8148	8666
8485	8666
2287	8667
2960	8667
7832	8667
6632	8668
8520	8668
1019	8669
7595	8670
6768	8671
2175	8675
5411	8675
7731	8676
3419	8683
1682	8684
7351	8684
4699	8685
6926	8685
7668	8685
453	8687
7121	8687
7238	8687
4164	8689
7846	8690
3103	8693
5200	8698
8070	8698
8693	8698
6158	8700
6979	8701
7742	8701
7234	8702
8241	8702
934	8703
5373	8703
8342	8709
7300	8710
7026	8712
8438	8714
7386	8716
4136	8718
6181	8721
5362	8723
1061	8725
2630	8725
2639	8725
7714	8725
8496	8728
1510	8730
7758	8730
8035	8731
5142	8732
3259	8733
7685	8733
7313	8734
6118	8735
6836	8735
8701	8738
2681	8740
5169	8740
7688	8740
6300	8741
2127	8742
8709	8743
8737	8743
2920	8744
5645	8747
7404	8747
8173	8747
2788	8748
5168	8748
1529	8749
4958	8750
7112	8751
8470	8751
6973	8753
7444	8757
5164	8762
8281	8762
6188	8764
6236	8764
2394	8765
5677	8765
8093	8766
5985	8767
6584	8767
7825	8767
4253	8768
938	8771
8636	8771
8029	8773
3403	8774
5998	8775
3937	8776
7912	8778
7068	8780
8623	8780
1427	8782
7648	8783
8674	8784
5530	8785
3355	8786
4524	8788
3256	8789
8043	8790
7232	8791
7931	8791
180	8793
4642	8795
5883	8798
3280	8799
5131	8800
8783	8802
7326	8805
8131	8808
7559	8809
8719	8809
4220	8810
8317	8810
7644	8813
8754	8814
3562	8817
8509	8819
8756	8821
5946	8822
6545	8823
7691	8825
7485	8826
8214	8827
2313	8828
8578	8828
4645	8830
